order_item_id,order_id,order_date,product_id,product_name,product_category,production_lead_days,quantity,unit_price,order_item_value,customer_name,customer_type,country,region_name
"376","186","2025-02-22","5","FlightGuard Terrain Awareness System","Avionics Systems","55","2","70463.09","140926.18","SunWest Aviation","Airline","United States","North America"
"377","186","2025-02-22","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","5","28677.16","143385.80","SunWest Aviation","Airline","United States","North America"
"503","250","2026-01-15","15","NexaTurbine Nozzle Assembly","Engine Components","110","1","172614.78","172614.78","SunWest Aviation","Airline","United States","North America"
"504","250","2026-01-15","17","AeroDrive Turbine Shaft Assembly","Engine Components","120","3","204711.08","614133.24","SunWest Aviation","Airline","United States","North America"
"529","262","2025-01-17","4","AeroSense Air Data Computer","Avionics Systems","40","3","38320.56","114961.68","SunWest Aviation","Airline","United States","North America"
"530","262","2025-01-17","3","Horizon Weather Radar Module","Avionics Systems","45","2","48678.08","97356.16","SunWest Aviation","Airline","United States","North America"
"531","262","2025-01-17","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","6","28567.90","171407.40","SunWest Aviation","Airline","United States","North America"
"620","308","2025-11-29","19","AeroPower Distribution Panel","Electrical Systems","40","6","31312.33","187873.98","SunWest Aviation","Airline","United States","North America"
"621","308","2025-11-29","8","NexaGear Landing Gear Actuator","Aircraft Components","70","1","69711.18","69711.18","SunWest Aviation","Airline","United States","North America"
"688","341","2026-05-13","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","5","18965.39","94826.95","SunWest Aviation","Airline","United States","North America"
"689","341","2026-05-13","26","AeroCabin LED Lighting System","Cabin Systems","20","8","6022.97","48183.76","SunWest Aviation","Airline","United States","North America"
"690","341","2026-05-13","2","SkyLink Communication Control Unit","Avionics Systems","50","3","60871.04","182613.12","SunWest Aviation","Airline","United States","North America"
"726","359","2026-01-19","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","3","28448.56","85345.68","SunWest Aviation","Airline","United States","North America"
"812","403","2026-05-18","1","AeroNav Flight Management Unit","Avionics Systems","60","1","83441.92","83441.92","SunWest Aviation","Airline","United States","North America"
"813","404","2026-04-08","2","SkyLink Communication Control Unit","Avionics Systems","50","2","62175.05","124350.10","SunWest Aviation","Airline","United States","North America"
"814","404","2026-04-08","3","Horizon Weather Radar Module","Avionics Systems","45","1","49414.16","49414.16","SunWest Aviation","Airline","United States","North America"
"815","404","2026-04-08","1","AeroNav Flight Management Unit","Avionics Systems","60","2","86158.91","172317.82","SunWest Aviation","Airline","United States","North America"
"895","444","2026-07-30","11","FlightCore Control Surface Actuator","Aircraft Components","50","5","35925.04","179625.20","SunWest Aviation","Airline","United States","North America"
"896","444","2026-07-30","6","NexaVision Cockpit Display Unit","Avionics Systems","65","3","93736.31","281208.93","SunWest Aviation","Airline","United States","North America"
"924","460","2025-04-23","19","AeroPower Distribution Panel","Electrical Systems","40","10","32835.60","328356.00","SunWest Aviation","Airline","United States","North America"
"925","460","2025-04-23","29","AeroStorage Overhead Bin Assembly","Cabin Systems","35","14","11268.17","157754.38","SunWest Aviation","Airline","United States","North America"
"926","460","2025-04-23","20","NexaVolt Power Control Unit","Electrical Systems","35","8","28423.87","227390.96","SunWest Aviation","Airline","United States","North America"
"930","463","2026-06-16","9","SkyFrame Structural Support Panel","Aircraft Components","40","4","24060.43","96241.72","SunWest Aviation","Airline","United States","North America"
"942","469","2026-12-23","8","NexaGear Landing Gear Actuator","Aircraft Components","70","6","66991.98","401951.88","SunWest Aviation","Airline","United States","North America"
"1034","518","2026-02-23","6","NexaVision Cockpit Display Unit","Avionics Systems","65","3","93717.95","281153.85","SunWest Aviation","Airline","United States","North America"
"1035","518","2026-02-23","4","AeroSense Air Data Computer","Avionics Systems","40","3","37140.31","111420.93","SunWest Aviation","Airline","United States","North America"
"1191","597","2025-03-31","20","NexaVolt Power Control Unit","Electrical Systems","35","2","27773.34","55546.68","SunWest Aviation","Airline","United States","North America"
"1192","597","2025-03-31","5","FlightGuard Terrain Awareness System","Avionics Systems","55","1","70204.40","70204.40","SunWest Aviation","Airline","United States","North America"
"1193","597","2025-03-31","26","AeroCabin LED Lighting System","Cabin Systems","20","12","6248.05","74976.60","SunWest Aviation","Airline","United States","North America"
"1227","614","2026-08-01","11","FlightCore Control Surface Actuator","Aircraft Components","50","3","35321.09","105963.27","SunWest Aviation","Airline","United States","North America"
"1229","616","2026-12-27","20","NexaVolt Power Control Unit","Electrical Systems","35","5","28077.59","140387.95","SunWest Aviation","Airline","United States","North America"
"1230","616","2026-12-27","29","AeroStorage Overhead Bin Assembly","Cabin Systems","35","8","10894.52","87156.16","SunWest Aviation","Airline","United States","North America"
"1280","642","2026-07-04","19","AeroPower Distribution Panel","Electrical Systems","40","4","31405.61","125622.44","SunWest Aviation","Airline","United States","North America"
"1288","646","2026-09-25","3","Horizon Weather Radar Module","Avionics Systems","45","3","48367.88","145103.64","SunWest Aviation","Airline","United States","North America"
"1289","646","2026-09-25","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","2","18902.64","37805.28","SunWest Aviation","Airline","United States","North America"
"1328","666","2025-08-31","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","5","42814.59","214072.95","SunWest Aviation","Airline","United States","North America"
"1329","666","2025-08-31","29","AeroStorage Overhead Bin Assembly","Cabin Systems","35","18","11324.84","203847.12","SunWest Aviation","Airline","United States","North America"
"1330","666","2025-08-31","6","NexaVision Cockpit Display Unit","Avionics Systems","65","3","94999.23","284997.69","SunWest Aviation","Airline","United States","North America"
"1364","683","2026-02-12","5","FlightGuard Terrain Awareness System","Avionics Systems","55","2","73762.48","147524.96","SunWest Aviation","Airline","United States","North America"
"1448","727","2025-09-23","3","Horizon Weather Radar Module","Avionics Systems","45","2","47941.03","95882.06","SunWest Aviation","Airline","United States","North America"
"1449","727","2025-09-23","17","AeroDrive Turbine Shaft Assembly","Engine Components","120","2","211284.48","422568.96","SunWest Aviation","Airline","United States","North America"
"1456","732","2026-08-04","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","4","41577.78","166311.12","SunWest Aviation","Airline","United States","North America"
"1457","732","2026-08-04","25","NexaSeat Passenger Seat Module","Cabin Systems","30","10","8428.76","84287.60","SunWest Aviation","Airline","United States","North America"
"1471","739","2025-02-23","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","1","28699.55","28699.55","SunWest Aviation","Airline","United States","North America"
"1472","739","2025-02-23","9","SkyFrame Structural Support Panel","Aircraft Components","40","6","23350.99","140105.94","SunWest Aviation","Airline","United States","North America"
"1477","742","2026-01-13","5","FlightGuard Terrain Awareness System","Avionics Systems","55","3","73091.69","219275.07","SunWest Aviation","Airline","United States","North America"
"1491","749","2025-04-17","3","Horizon Weather Radar Module","Avionics Systems","45","2","48860.92","97721.84","SunWest Aviation","Airline","United States","North America"
"1511","759","2025-04-19","22","FlightCell Backup Battery Unit","Electrical Systems","30","7","12295.98","86071.86","SunWest Aviation","Airline","United States","North America"
"1512","759","2025-04-19","11","FlightCore Control Surface Actuator","Aircraft Components","50","6","35753.48","214520.88","SunWest Aviation","Airline","United States","North America"
"1513","759","2025-04-19","19","AeroPower Distribution Panel","Electrical Systems","40","9","32103.89","288935.01","SunWest Aviation","Airline","United States","North America"
"1520","763","2025-02-11","6","NexaVision Cockpit Display Unit","Avionics Systems","65","2","93777.16","187554.32","SunWest Aviation","Airline","United States","North America"
"1635","821","2026-11-01","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","4","42912.35","171649.40","SunWest Aviation","Airline","United States","North America"
"1651","828","2025-07-31","22","FlightCell Backup Battery Unit","Electrical Systems","30","8","12165.49","97323.92","SunWest Aviation","Airline","United States","North America"
"1652","828","2025-07-31","20","NexaVolt Power Control Unit","Electrical Systems","35","2","27842.29","55684.58","SunWest Aviation","Airline","United States","North America"
"1661","832","2026-01-14","11","FlightCore Control Surface Actuator","Aircraft Components","50","3","34989.10","104967.30","SunWest Aviation","Airline","United States","North America"
"1662","832","2026-01-14","4","AeroSense Air Data Computer","Avionics Systems","40","1","38604.17","38604.17","SunWest Aviation","Airline","United States","North America"
"1683","840","2026-04-05","25","NexaSeat Passenger Seat Module","Cabin Systems","30","5","8445.24","42226.20","SunWest Aviation","Airline","United States","North America"
"1684","840","2026-04-05","8","NexaGear Landing Gear Actuator","Aircraft Components","70","3","67298.61","201895.83","SunWest Aviation","Airline","United States","North America"
"1831","921","2025-06-06","9","SkyFrame Structural Support Panel","Aircraft Components","40","4","23969.01","95876.04","SunWest Aviation","Airline","United States","North America"
"1832","921","2025-06-06","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","2","18106.11","36212.22","SunWest Aviation","Airline","United States","North America"
"1845","927","2025-10-30","25","NexaSeat Passenger Seat Module","Cabin Systems","30","25","8531.46","213286.50","SunWest Aviation","Airline","United States","North America"
"1846","927","2025-10-30","6","NexaVision Cockpit Display Unit","Avionics Systems","65","1","93402.58","93402.58","SunWest Aviation","Airline","United States","North America"
"1847","927","2025-10-30","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","6","18008.64","108051.84","SunWest Aviation","Airline","United States","North America"
"1873","939","2025-12-17","8","NexaGear Landing Gear Actuator","Aircraft Components","70","1","66550.51","66550.51","SunWest Aviation","Airline","United States","North America"
"1874","939","2025-12-17","5","FlightGuard Terrain Awareness System","Avionics Systems","55","1","71360.52","71360.52","SunWest Aviation","Airline","United States","North America"
"1875","939","2025-12-17","3","Horizon Weather Radar Module","Avionics Systems","45","2","48885.76","97771.52","SunWest Aviation","Airline","United States","North America"
"1991","1001","2025-03-18","3","Horizon Weather Radar Module","Avionics Systems","45","3","47002.40","141007.20","SunWest Aviation","Airline","United States","North America"
"2019","1018","2026-10-30","3","Horizon Weather Radar Module","Avionics Systems","45","3","46744.22","140232.66","SunWest Aviation","Airline","United States","North America"
"2020","1019","2025-04-09","3","Horizon Weather Radar Module","Avionics Systems","45","3","47184.84","141554.52","SunWest Aviation","Airline","United States","North America"
