shipment_id,order_id,order_date,customer_name,customer_type,country,region_name,shipment_date,expected_delivery_date,actual_delivery_date,shipment_status,delivery_performance,days_vs_expected,order_value
"711","757","2025-12-01","Iberia Horizon Air","Airline","Spain","Europe","2025-12-11","2025-12-14","2025-12-13","Delivered","On-Time / Early","-1","318332.42"
"715","761","2026-04-20","Iberia Horizon Air","Airline","Spain","Europe","2026-04-24","2026-04-28","2026-04-27","Delivered","On-Time / Early","-1","320893.11"
"716","762","2026-12-04","Iberia Horizon Air","Airline","Spain","Europe","2026-12-11","2026-12-15",\N,"In Transit","Not Delivered",\N,"66530.96"
"731","777","2025-07-11","Iberia Horizon Air","Airline","Spain","Europe","2025-07-21","2025-07-26","2025-07-25","Delivered","On-Time / Early","-1","522262.95"
"755","804","2026-12-07","Iberia Horizon Air","Airline","Spain","Europe","2026-12-15","2026-12-21",\N,"In Transit","Not Delivered",\N,"69852.46"
"782","833","2026-04-22","Iberia Horizon Air","Airline","Spain","Europe","2026-04-29","2026-05-04","2026-05-03","Delivered","On-Time / Early","-1","334652.01"
"800","855","2025-11-07","Iberia Horizon Air","Airline","Spain","Europe","2025-11-17","2025-11-20","2025-11-20","Delivered","On-Time / Early","0","256860.32"
"821","876","2026-04-23","Iberia Horizon Air","Airline","Spain","Europe","2026-04-28","2026-05-05","2026-05-04","Delivered","On-Time / Early","-1","515286.64"
"826","882","2026-10-30","Iberia Horizon Air","Airline","Spain","Europe","2026-11-09","2026-11-13","2026-11-13","Delivered","On-Time / Early","0","296543.20"
"838","894","2026-08-23","Iberia Horizon Air","Airline","Spain","Europe","2026-09-01","2026-09-08","2026-09-06","Delivered","On-Time / Early","-2","265956.34"
"851","908","2025-12-19","Iberia Horizon Air","Airline","Spain","Europe","2025-12-25","2025-12-30","2025-12-29","Delivered","On-Time / Early","-1","188386.26"
"852","909","2026-08-26","Iberia Horizon Air","Airline","Spain","Europe","2026-08-29","2026-09-05","2026-09-10","Delivered","Late","5","129351.09"
"875","933","2025-10-31","Iberia Horizon Air","Airline","Spain","Europe","2025-11-08","2025-11-12","2025-11-10","Delivered","On-Time / Early","-2","407606.99"
"877","935","2026-11-25","Iberia Horizon Air","Airline","Spain","Europe","2026-12-04","2026-12-07","2026-12-06","Delivered","On-Time / Early","-1","70409.60"
"881","940","2026-04-13","Iberia Horizon Air","Airline","Spain","Europe","2026-04-16","2026-04-22","2026-04-20","Delivered","On-Time / Early","-2","666315.02"
"922","986","2026-07-01","Iberia Horizon Air","Airline","Spain","Europe","2026-07-10","2026-07-16","2026-07-16","Delivered","On-Time / Early","0","720757.71"
"930","994","2026-12-14","Iberia Horizon Air","Airline","Spain","Europe","2026-12-20","2026-12-25","2026-12-25","Delivered","On-Time / Early","0","246614.41"
"964","1031","2025-03-30","Iberia Horizon Air","Airline","Spain","Europe","2025-04-06","2025-04-10","2025-04-09","Delivered","On-Time / Early","-1","70708.86"
"966","1034","2025-05-28","Iberia Horizon Air","Airline","Spain","Europe","2025-06-07","2025-06-13","2025-06-11","Delivered","On-Time / Early","-2","284694.58"
"969","1037","2025-03-29","Iberia Horizon Air","Airline","Spain","Europe","2025-04-02","2025-04-07","2025-04-06","Delivered","On-Time / Early","-1","567459.00"
"974","1042","2025-03-16","Iberia Horizon Air","Airline","Spain","Europe","2025-03-21","2025-03-25","2025-03-24","Delivered","On-Time / Early","-1","142332.44"
"1006","1076","2026-10-21","Iberia Horizon Air","Airline","Spain","Europe","2026-10-26","2026-10-29","2026-10-28","Delivered","On-Time / Early","-1","480408.39"
"1035","1105","2026-09-19","Iberia Horizon Air","Airline","Spain","Europe","2026-09-21","2026-09-25","2026-09-24","Delivered","On-Time / Early","-1","123402.56"
"1046","1116","2026-06-18","Iberia Horizon Air","Airline","Spain","Europe","2026-06-24","2026-06-28","2026-07-01","Delivered","Late","3","335101.11"
"1074","1145","2026-06-08","Iberia Horizon Air","Airline","Spain","Europe","2026-06-14","2026-06-20","2026-07-04","Delivered","Late","14","317162.89"
"1108","1182","2026-02-04","Iberia Horizon Air","Airline","Spain","Europe","2026-02-13","2026-02-18","2026-02-20","Delivered","Late","2","410968.80"
"1119","1194","2026-05-04","Iberia Horizon Air","Airline","Spain","Europe","2026-05-12","2026-05-15","2026-05-14","Delivered","On-Time / Early","-1","236190.73"
"1140","1216","2026-10-16","Iberia Horizon Air","Airline","Spain","Europe","2026-10-26","2026-10-30",\N,"In Transit","Not Delivered",\N,"249116.22"
"1153","1229","2026-07-27","Iberia Horizon Air","Airline","Spain","Europe","2026-08-05","2026-08-08","2026-08-07","Delivered","On-Time / Early","-1","295226.59"
"1155","1231","2026-04-25","Iberia Horizon Air","Airline","Spain","Europe","2026-05-01","2026-05-06","2026-05-06","Delivered","On-Time / Early","0","159708.23"
"1225","1301","2025-01-20","Iberia Horizon Air","Airline","Spain","Europe","2025-01-28","2025-02-02","2025-02-02","Delivered","On-Time / Early","0","688794.15"
"1229","1305","2026-06-27","Iberia Horizon Air","Airline","Spain","Europe","2026-07-04","2026-07-10","2026-07-10","Delivered","On-Time / Early","0","36757.84"
"1231","1307","2026-10-03","Iberia Horizon Air","Airline","Spain","Europe","2026-10-10","2026-10-16","2026-10-14","Delivered","On-Time / Early","-2","295658.70"
"1273","1350","2025-11-12","Iberia Horizon Air","Airline","Spain","Europe","2025-11-19","2025-11-26","2025-11-26","Delivered","On-Time / Early","0","418843.54"
"1296","1377","2025-03-11","Iberia Horizon Air","Airline","Spain","Europe","2025-03-21","2025-03-26","2025-03-29","Delivered","Late","3","529789.98"
"1316","1397","2026-06-21","Iberia Horizon Air","Airline","Spain","Europe","2026-06-29","2026-07-03","2026-07-02","Delivered","On-Time / Early","-1","311646.37"
"1357","1440","2025-11-21","Iberia Horizon Air","Airline","Spain","Europe","2025-11-26","2025-11-30","2025-11-28","Delivered","On-Time / Early","-2","620214.01"
"1366","1450","2025-06-07","Iberia Horizon Air","Airline","Spain","Europe","2025-06-16","2025-06-23","2025-06-23","Delivered","On-Time / Early","0","70824.76"
"1383","1467","2025-10-29","Iberia Horizon Air","Airline","Spain","Europe","2025-11-03","2025-11-10","2025-11-10","Delivered","On-Time / Early","0","355962.33"
"1417","1501","2025-03-17","Iberia Horizon Air","Airline","Spain","Europe","2025-03-19","2025-03-24","2025-03-23","Delivered","On-Time / Early","-1","138299.90"
"1452","1538","2025-05-04","Iberia Horizon Air","Airline","Spain","Europe","2025-05-11","2025-05-14","2025-05-13","Delivered","On-Time / Early","-1","94455.59"
"1479","1567","2025-03-03","Iberia Horizon Air","Airline","Spain","Europe","2025-03-13","2025-03-16","2025-03-14","Delivered","On-Time / Early","-2","620589.97"
"1484","1572","2026-04-19","Iberia Horizon Air","Airline","Spain","Europe","2026-04-23","2026-04-28","2026-04-28","Delivered","On-Time / Early","0","27990.42"
"1493","1581","2026-11-17","Iberia Horizon Air","Airline","Spain","Europe","2026-11-27","2026-12-01","2026-11-30","Delivered","On-Time / Early","-1","533599.46"
"1497","1586","2025-02-03","Iberia Horizon Air","Airline","Spain","Europe","2025-02-10","2025-02-13","2025-02-13","Delivered","On-Time / Early","0","503667.69"
"1507","1596","2026-03-10","Iberia Horizon Air","Airline","Spain","Europe","2026-03-15","2026-03-22","2026-03-20","Delivered","On-Time / Early","-2","37550.68"
"1528","1620","2026-07-01","Iberia Horizon Air","Airline","Spain","Europe","2026-07-04","2026-07-07","2026-07-06","Delivered","On-Time / Early","-1","607998.89"
"1543","1635","2025-12-26","Iberia Horizon Air","Airline","Spain","Europe","2025-12-28","2025-12-31","2025-12-29","Delivered","On-Time / Early","-2","112595.54"
"1552","1644","2026-01-26","Iberia Horizon Air","Airline","Spain","Europe","2026-01-29","2026-02-04","2026-02-07","Delivered","Late","3","435861.54"
"136","142","2026-06-28","Britannia Connect Airways","Airline","United Kingdom","Europe","2026-07-06","2026-07-12","2026-07-10","Delivered","On-Time / Early","-2","119567.00"
"195","207","2025-09-29","Britannia Connect Airways","Airline","United Kingdom","Europe","2025-10-01","2025-10-08","2025-10-08","Delivered","On-Time / Early","0","149830.91"
"217","231","2025-10-30","Britannia Connect Airways","Airline","United Kingdom","Europe","2025-11-07","2025-11-10","2025-11-09","Delivered","On-Time / Early","-1","217857.68"
"260","276","2025-04-08","Britannia Connect Airways","Airline","United Kingdom","Europe","2025-04-15","2025-04-18","2025-04-16","Delivered","On-Time / Early","-2","141696.90"
"295","312","2025-08-15","Britannia Connect Airways","Airline","United Kingdom","Europe","2025-08-25","2025-08-28","2025-08-27","Delivered","On-Time / Early","-1","72557.12"
"297","314","2025-12-24","Britannia Connect Airways","Airline","United Kingdom","Europe","2025-12-30","2026-01-04","2026-01-16","Delivered","Late","12","601895.41"
"302","319","2026-10-05","Britannia Connect Airways","Airline","United Kingdom","Europe","2026-10-10","2026-10-13","2026-10-11","Delivered","On-Time / Early","-2","273270.10"
"331","348","2025-09-02","Britannia Connect Airways","Airline","United Kingdom","Europe","2025-09-10","2025-09-16","2025-09-16","Delivered","On-Time / Early","0","205775.65"
"341","360","2026-10-28","Britannia Connect Airways","Airline","United Kingdom","Europe","2026-11-04","2026-11-10","2026-11-08","Delivered","On-Time / Early","-2","216554.43"
"355","374","2025-01-17","Britannia Connect Airways","Airline","United Kingdom","Europe","2025-01-26","2025-01-31","2025-01-29","Delivered","On-Time / Early","-2","274424.54"
"399","423","2026-09-12","Britannia Connect Airways","Airline","United Kingdom","Europe","2026-09-19","2026-09-24","2026-09-22","Delivered","On-Time / Early","-2","93458.40"
"456","482","2025-10-22","Britannia Connect Airways","Airline","United Kingdom","Europe","2025-10-27","2025-10-30","2025-10-28","Delivered","On-Time / Early","-2","68949.09"
"464","491","2025-04-26","Britannia Connect Airways","Airline","United Kingdom","Europe","2025-05-06","2025-05-11","2025-05-10","Delivered","On-Time / Early","-1","233396.41"
"472","500","2026-04-22","Britannia Connect Airways","Airline","United Kingdom","Europe","2026-05-01","2026-05-07","2026-05-07","Delivered","On-Time / Early","0","216712.77"
"503","532","2026-08-13","Britannia Connect Airways","Airline","United Kingdom","Europe","2026-08-18","2026-08-21","2026-08-20","Delivered","On-Time / Early","-1","347337.87"
"525","557","2025-07-20","Britannia Connect Airways","Airline","United Kingdom","Europe","2025-07-26","2025-08-01","2025-07-31","Delivered","On-Time / Early","-1","198079.93"
"553","585","2026-07-08","Britannia Connect Airways","Airline","United Kingdom","Europe","2026-07-13","2026-07-17","2026-07-15","Delivered","On-Time / Early","-2","398783.63"
"595","631","2025-11-16","Britannia Connect Airways","Airline","United Kingdom","Europe","2025-11-25","2025-11-30","2025-11-28","Delivered","On-Time / Early","-2","336125.52"
"597","633","2026-04-09","Britannia Connect Airways","Airline","United Kingdom","Europe","2026-04-16","2026-04-19","2026-04-18","Delivered","On-Time / Early","-1","190116.38"
"608","644","2026-10-17","Britannia Connect Airways","Airline","United Kingdom","Europe","2026-10-21","2026-10-24","2026-10-22","Delivered","On-Time / Early","-2","253250.57"
"632","670","2025-06-22","Britannia Connect Airways","Airline","United Kingdom","Europe","2025-06-28","2025-07-02","2025-07-02","Delivered","On-Time / Early","0","123109.32"
"639","680","2026-05-15","Britannia Connect Airways","Airline","United Kingdom","Europe","2026-05-18","2026-05-24","2026-05-23","Delivered","On-Time / Early","-1","291044.98"
"663","705","2026-01-29","Britannia Connect Airways","Airline","United Kingdom","Europe","2026-01-31","2026-02-05","2026-02-03","Delivered","On-Time / Early","-2","218550.02"
"684","729","2025-01-31","Britannia Connect Airways","Airline","United Kingdom","Europe","2025-02-02","2025-02-06","2025-02-06","Delivered","On-Time / Early","0","261059.70"
"695","741","2025-11-15","Britannia Connect Airways","Airline","United Kingdom","Europe","2025-11-25","2025-12-01","2025-12-01","Delivered","On-Time / Early","0","276491.86"
"742","789","2026-02-02","Britannia Connect Airways","Airline","United Kingdom","Europe","2026-02-12","2026-02-15","2026-02-15","Delivered","On-Time / Early","0","194744.00"
"743","790","2026-08-30","Britannia Connect Airways","Airline","United Kingdom","Europe","2026-09-09","2026-09-13","2026-09-13","Delivered","On-Time / Early","0","186947.11"
"772","822","2025-04-14","Britannia Connect Airways","Airline","United Kingdom","Europe","2025-04-20","2025-04-24","2025-04-23","Delivered","On-Time / Early","-1","762565.81"
"789","843","2025-09-22","Britannia Connect Airways","Airline","United Kingdom","Europe","2025-09-27","2025-09-30","2025-09-28","Delivered","On-Time / Early","-2","352884.18"
"842","898","2025-07-25","Britannia Connect Airways","Airline","United Kingdom","Europe","2025-08-01","2025-08-04","2025-08-03","Delivered","On-Time / Early","-1","230285.17"
"939","1004","2025-01-06","Britannia Connect Airways","Airline","United Kingdom","Europe","2025-01-08","2025-01-12","2025-01-10","Delivered","On-Time / Early","-2","145737.78"
"977","1046","2026-04-07","Britannia Connect Airways","Airline","United Kingdom","Europe","2026-04-14","2026-04-20","2026-04-19","Delivered","On-Time / Early","-1","391053.55"
"1091","1164","2026-01-05","Britannia Connect Airways","Airline","United Kingdom","Europe","2026-01-15","2026-01-18","2026-01-16","Delivered","On-Time / Early","-2","145909.62"
"1142","1218","2026-03-21","Britannia Connect Airways","Airline","United Kingdom","Europe","2026-03-26","2026-03-29","2026-03-29","Delivered","On-Time / Early","0","231650.43"
"1149","1225","2025-08-27","Britannia Connect Airways","Airline","United Kingdom","Europe","2025-09-06","2025-09-11","2025-09-14","Delivered","Late","3","285267.85"
"1208","1284","2026-03-17","Britannia Connect Airways","Airline","United Kingdom","Europe","2026-03-27","2026-04-01","2026-04-01","Delivered","On-Time / Early","0","75852.92"
"1210","1286","2025-11-25","Britannia Connect Airways","Airline","United Kingdom","Europe","2025-11-30","2025-12-07","2025-12-07","Delivered","On-Time / Early","0","255692.43"
"1217","1293","2025-01-24","Britannia Connect Airways","Airline","United Kingdom","Europe","2025-02-02","2025-02-09","2025-02-07","Delivered","On-Time / Early","-2","193708.48"
"1283","1363","2025-11-03","Britannia Connect Airways","Airline","United Kingdom","Europe","2025-11-12","2025-11-17","2025-11-20","Delivered","Late","3","439819.28"
"1294","1375","2025-12-08","Britannia Connect Airways","Airline","United Kingdom","Europe","2025-12-12","2025-12-18","2025-12-17","Delivered","On-Time / Early","-1","42999.95"
"1299","1380","2025-07-18","Britannia Connect Airways","Airline","United Kingdom","Europe","2025-07-21","2025-07-25","2025-07-23","Delivered","On-Time / Early","-2","842327.60"
"1307","1388","2025-02-01","Britannia Connect Airways","Airline","United Kingdom","Europe","2025-02-09","2025-02-13","2025-02-12","Delivered","On-Time / Early","-1","77089.65"
"1322","1403","2025-08-03","Britannia Connect Airways","Airline","United Kingdom","Europe","2025-08-08","2025-08-13","2025-08-13","Delivered","On-Time / Early","0","142589.85"
"1323","1404","2026-06-30","Britannia Connect Airways","Airline","United Kingdom","Europe","2026-07-09","2026-07-13","2026-07-11","Delivered","On-Time / Early","-2","454159.65"
